"timestamp","open","high","low","close","volume"
1515731160,"13584.4","13607.6","13584.4","13607.6","2.047477"
1515731220,"13621.2","13628.5","13607.6","13628.5","5.940997"
1515731280,"13628.5","13629.4","13607.6","13607.6","4.43139099"
1515731340,"13602.2","13622.3","13574.4","13574.4","5.92782349"
1515731400,"13574.3","13574.4","13556.8","13563.2","3.47388"
1515731460,"13562.3","13563.2","13531.1","13547.7","4.358288"
1515731520,"13547.7","13548.2","13523.2","13545.7","4.19217199"
1515731580,"13545.7","13559","13545.7","13557.1","4.916196"
1515731640,"13557.1","13557.1","13513.5","13517","0.61441149"
1515731700,"13513.5","13548","13507.4","13536.6","5.02428949"
1515731760,"13536.6","13536.6","13479.3","13508.6","7.87293699"
1515731820,"13523.6","13533.2","13496.2","13533.1","5.877223"
1515731880,"13533.1","13559.9","13533.1","13557.7","5.50834499"
1515731940,"13557.7","13569.9","13557.7","13563.2","2.03938149"
1515732000,"13570","13580","13569.9","13574.6","5.18401999"
1515732060,"13584.1","13585","13584.1","13585","0.934435"
1515732120,"13584.9","13612.6","13584.9","13595.1","6.43174399"
1515732180,"13595.1","13595.1","13585","13585","2.11351"
1515732240,"13585","13585","13566.3","13574","1.982282"
1515732300,"13574","13608.6","13574","13608.6","1.668022"
1515732360,"13608.6","13622.5","13608.6","13622.5","2.807629"
1515732420,"13622.5","13623.9","13622.5","13623.9","1.27132299"
1515732480,"13623.9","13623.9","13623.9","13623.9","1.52363199"
1515732540,"13623.9","13649.9","13623.9","13649.9","2.09809999"
1515732600,"13649.9","13649.9","13625.2","13625.2","3.667686"
1515732660,"13625.2","13649.3","13625.2","13627.2","4.60838699"
1515732720,"13627.2","13627.2","13627.2","13627.2","2.823634"
1515732780,"13627.2","13650","13627.2","13650","0.708264"
1515732840,"13650","13665.3","13650","13657.7","2.7181185"
1515732900,"13657.7","13681.4","13657.7","13679.4","8.47376499"
1515732960,"13679.4","13679.4","13679.4","13679.4","2.7330205"
1515733020,"13679.4","13715","13679.4","13699","3.90770549"
1515733080,"13699","13699","13699","13699","0.25988699"
1515733140,"13699","13707","13699","13707","8.983043"
1515733200,"13707","13717.4","13707","13717.4","2.6922155"
1515733260,"13717.4","13782","13717.4","13771","8.13476299"
1515733320,"13771","13771","13762","13762","8.1668905"
1515733380,"13762","13762","13709.8","13733","2.1621595"
1515733440,"13726.9","13733","13698.4","13721.4","7.04612049"
1515733500,"13721.4","13733","13721.4","13733","3.6618475"
1515733560,"13733","13733","13690.7","13721.4","2.486097"
1515733620,"13721.4","13733","13721.4","13731.1","9.56646949"
1515733680,"13731.1","13762","13731.1","13746.5","8.36968999"
1515733740,"13746.5","13746.5","13721.4","13721.4","4.4380835"
1515733800,"13721.4","13736.1","13698","13713","13.13115299"
1515733860,"13713.3","13713.3","13713","13713","15.73792099"
1515733920,"13713","13724.7","13690.8","13706.3","13.28432749"
1515733980,"13706.3","13706.3","13653.4","13653.4","5.35471549"
1515734040,"13653.4","13653.4","13618.9","13618.9","7.04725699"
1515734100,"13618.9","13618.9","13501.1","13528.7","16.771498"
1515734160,"13528.7","13534.7","13496.2","13496.2","8.91103299"
1515734220,"13496.2","13496.2","13436.2","13447.7","11.869751"
1515734280,"13447.7","13496","13399.2","13496","23.736954"
1515734340,"13496","13496.2","13496","13496.2","5.03965849"
1515734400,"13496.2","13496.2","13465.2","13475.3","8.55877599"
1515734460,"13475.3","13478.6","13468.3","13468.3","6.72622499"
1515734520,"13465.2","13465.2","13419.9","13453.5","9.169598"
1515734580,"13453.5","13477","13453.5","13464.5","3.13621549"
1515734640,"13464.5","13464.5","13410.2","13414.6","13.23298849"
1515734700,"13414.6","13414.6","13410.2","13410.2","1.375986"
1515734760,"13410.2","13410.2","13379.4","13379.4","2.638161"
1515734820,"13379.4","13379.4","13379.4","13379.4","2.5234065"
1515734880,"13379.4","13399.8","13379.4","13399.8","7.30901599"
1515734940,"13402.5","13443.9","13402.5","13443.9","8.828689"
1515735000,"13443.9","13443.9","13412.4","13413.1","6.21229149"
1515735060,"13413.1","13443.9","13413.1","13443.9","4.177318"
1515735120,"13443.9","13466.7","13443.9","13466.7","9.068735"
1515735180,"13466.7","13475","13466.7","13466.7","9.650493"
1515735240,"13466.7","13477","13443.9","13477","6.6020675"
1515735300,"13477","13492.3","13459.7","13472.2","6.4078715"
1515735360,"13472.2","13472.2","13472.2","13472.2","2.0871715"
1515735420,"13472.2","13472.2","13465.5","13465.5","2.11568199"
1515735480,"13465.5","13474.1","13459.7","13474.1","8.582322"
1515735540,"13461.6","13461.9","13459.7","13461.9","2.562968"
1515735600,"13462","13474.1","13461.9","13474.1","3.3681965"
1515735660,"13474.1","13477","13474.1","13477","7.65361349"
1515735720,"13477","13477","13461","13464","4.184281"
1515735780,"13476.6","13512.5","13464","13512.5","6.0854085"
1515735840,"13512.5","13539.2","13505.3","13538.2","8.71594999"
1515735900,"13540.4","13601.5","13540.4","13579.5","9.051292"
1515735960,"13574.4","13604","13564.6","13575","5.526676"
1515736020,"13575","13643","13575","13643","19.07695999"
1515736080,"13643","13643","13603.6","13603.6","6.614068"
1515736140,"13598.7","13620.8","13549.6","13620.8","6.3546445"
1515736200,"13620.8","13620.8","13608","13608","3.6639315"
1515736260,"13606.9","13606.9","13588.5","13588.5","6.06802399"
1515736320,"13588.5","13588.5","13549.8","13549.8","2.15228899"
1515736380,"13549.8","13554.2","13520.1","13537.4","4.935549"
1515736440,"13537.4","13537.4","13535.1","13535.1","2.74894549"
1515736500,"13535.1","13555.7","13522.2","13555.7","9.20937299"
1515736560,"13555.7","13555.7","13522.2","13542.5","7.47403249"
1515736620,"13708","13711","13541.7","13546.7","6.185083"
1515736680,"13546.7","13556.7","13546.7","13556.7","2.60776499"
1515736740,"13556.7","13577.5","13542.5","13542.5","13.36537499"
1515736800,"13542.5","13557.1","13501.8","13546.9","4.6170315"
1515736860,"13546.9","13579.8","13546.9","13579.8","7.5267705"
1515736920,"13579.8","13651.6","13579.8","13630.1","5.80549299"
1515736980,"13630.1","13630.1","13603.2","13611.5","7.68549899"
1515737040,"13610.7","13610.7","13560.6","13568.1","5.41067849"
1515737100,"13578.1","13578.1","13557.1","13557.1","4.9509815"
1515737160,"13557.1","13557.1","13557.1","13557.1","1.2606885"
1515737220,"13557.1","13579.9","13557.1","13578","7.0681025"
1515737280,"13578","13604","13578","13596.3","2.5766865"
1515737340,"13596.3","13613.3","13594","13613.1","14.1004305"
1515737400,"13613.1","13630.1","13613.1","13630.1","7.2648585"
1515737460,"13630.1","13630.1","13630.1","13630.1","5.099137"
1515737520,"13630.1","13673.2","13630.1","13673.2","16.18784799"
1515737580,"13666.7","13685","13641.9","13673.2","13.1407155"
1515737640,"13685","13686","13643.5","13655.4","15.23649249"
1515737700,"13676","13708.6","13655.4","13691.6","10.01592449"
1515737760,"13690.5","13690.5","13656","13674.1","5.24130199"
1515737820,"13674.1","13678.6","13656","13674.1","9.8880855"
1515737880,"13674.1","13674.1","13656","13656","3.80812949"
1515737940,"13656","13660.7","13656","13660.7","8.80802849"
1515738000,"13660.7","13660.7","13616.8","13617.6","5.297567"
1515738060,"13618.3","13632","13617.6","13618.4","4.16407"
1515738120,"13618.4","13644","13618.4","13644","3.4143025"
1515738180,"13644","13711.1","13644","13711.1","9.25904049"
1515738240,"13711.1","13711.1","13670","13686.5","12.089226"
1515738300,"13686.5","13711.1","13672.9","13672.9","2.551348"
1515738360,"13672.9","13680.8","13672.9","13672.9","5.38950799"
1515738420,"13672.9","13677.9","13672.9","13672.9","8.6918845"
1515738480,"13671.1","13677.9","13670.8","13677.9","3.8403425"
1515738540,"13677.9","13677.9","13650.4","13658.2","2.9515475"
1515738600,"13658.2","13661.9","13658.2","13661.9","7.18061149"
1515738660,"13661.9","13697","13661.9","13696.9","3.7646475"
1515738720,"13696.9","13732.8","13696.9","13720.3","4.231593"
1515738780,"13720.3","13720.3","13684.1","13699.9","4.93160649"
1515738840,"13699.9","13734.2","13699.9","13728.5","3.15903299"
1515738900,"13728.5","13788.2","13728.5","13774.9","3.6317785"
1515738960,"13774.9","13776","13740.2","13755","4.03852899"
1515739020,"13756.1","13782.2","13756.1","13782.2","4.52677049"
1515739080,"13782.2","13800","13777.6","13778.6","7.57358599"
1515739140,"13778.6","13778.6","13739.5","13739.5","3.260254"
1515739200,"13724.8","13724.8","13711.1","13724.5","3.073488"
1515739260,"13724.5","13724.8","13700","13700","7.140004"
1515739320,"13700","13739.5","13700","13723.8","6.2778915"
1515739380,"13723.8","13723.8","13705.5","13705.5","5.59383299"
1515739440,"13705.5","13705.5","13677.9","13677.9","5.0638605"
1515739500,"13677.9","13677.9","13655.8","13655.8","2.4957095"
1515739560,"13654.9","13688.1","13654.9","13688.1","1.632099"
1515739620,"13688.1","13697.9","13688.1","13697.9","5.527233"
1515739680,"13697.9","13697.9","13697.9","13697.9","0.9161075"
1515739740,"13697.9","13697.9","13695.8","13695.8","1.92501299"
1515739800,"13695.8","13695.8","13643.5","13644.9","2.1164815"
1515739860,"13644.9","13644.9","13644.9","13644.9","1.0663615"
1515739920,"13644.9","13799.9","13644.9","13699.9","7.3353695"
1515739980,"13699.9","13699.9","13687","13687","2.827182"
1515740040,"13687.1","13692.7","13687","13690.9","5.00845099"
1515740100,"13690.9","13737","13690.9","13736.9","12.52857099"
1515740160,"13736.9","13758.6","13736.9","13758.6","1.600229"
1515740220,"13758.6","13799.9","13749","13778.4","11.6135085"
1515740280,"13778.4","13780.7","13749.1","13766.9","18.6024915"
1515740340,"13766.9","13766.9","13759.8","13759.8","8.982903"
1515740400,"13759.8","13759.8","13759.8","13759.8","5.27706"
1515740460,"13760.1","13775","13759.8","13775","2.924899"
1515740520,"13775","13775","13775","13775","1.09671"
1515740580,"13775","13775","13775","13775","1.6961195"
1515740640,"13775","13775","13775","13775","2.25147799"
1515740700,"13775","13775","13764.6","13774.1","6.356768"
1515740760,"13774.1","13780.7","13774.1","13780.7","5.40119799"
1515740820,"13780.7","13780.7","13780.7","13780.7","1.89001649"
1515740880,"13780.7","13780.7","13751","13755.4","7.71313999"
1515740940,"13755.4","13793.6","13755.4","13793.6","3.7811365"
1515741000,"13793.6","13799.9","13793.6","13799.9","5.1626825"
1515741060,"13799.9","13800","13799.9","13800","4.6488485"
1515741120,"13799.9","13800","13794.6","13798.7","2.54684849"
1515741180,"13797.1","13797.1","13751","13771","3.55535149"
1515741240,"13771","13783.2","13752.1","13752.1","2.8135515"
1515741300,"13752.1","13752.1","13732","13732","4.1976205"
1515741360,"13727","13741.8","13708.1","13733.9","4.737183"
1515741420,"13741.8","13769.8","13720.3","13737","3.0563235"
1515741480,"13737","13738.6","13714.3","13714.3","3.94114649"
1515741540,"13714.3","13738.6","13714.3","13738.6","1.44441299"
1515741600,"13738.6","13741.3","13738.6","13741.3","1.5746965"
1515741660,"13741.3","13754.2","13741.3","13754.2","3.71654499"
1515741720,"13754.2","13755.4","13747.1","13747.1","5.059974"
1515741780,"13747.1","13747.1","13723","13723","4.15495049"
1515741840,"13722.6","13746.6","13714.3","13732","4.8831585"
1515741900,"13732","13732","13714.3","13719.1","4.78146149"
1515741960,"13719.1","13719.2","13719.1","13719.2","3.276247"
1515742020,"13719.2","13722.8","13719.2","13722.8","2.82308"
1515742080,"13722.8","13738.6","13722.8","13738.2","8.10768399"
1515742140,"13738.2","13755.4","13738.2","13755.4","7.60292399"
1515742200,"13755.4","13763.7","13755.4","13763.7","6.29512299"
1515742260,"13763.7","13769.8","13754.8","13769.8","3.8371365"
1515742320,"13769.8","13769.8","13747","13769.8","4.6795565"
1515742380,"13769.8","13773.8","13769.8","13773.8","4.8501265"
1515742440,"13773.8","13773.8","13773.8","13773.8","1.184996"
1515742500,"13773.8","13773.8","13769.8","13769.8","4.87693"
1515742560,"13769.8","13769.8","13735.3","13735.4","15.48489999"
1515742620,"13735.4","13773.8","13735.4","13773.8","3.497062"
1515742680,"13773.8","13790.8","13773.8","13785.2","6.234127"
1515742740,"13785.2","13800.9","13785.2","13800.1","8.91602249"
1515742800,"13800.8","13816","13800.1","13815.9","4.44165549"
1515742860,"13816","13820","13815.9","13819.9","2.64390599"
1515742920,"13820","13849.5","13819.9","13824.5","6.581694"
1515742980,"13821.7","13849.5","13820","13833.8","7.9062755"
1515743040,"13827.4","13833.1","13820","13827.5","1.094634"
1515743100,"13827.5","13827.5","13822","13822","3.6829285"
1515743160,"13822","13849.5","13821.9","13821.9","4.7531885"
1515743220,"13821.9","13832.9","13779.8","13786.7","5.31824699"
1515743280,"13787.6","13787.6","13774.7","13774.7","3.368375"
1515743340,"13774.7","13774.7","13762.2","13769.8","4.06164899"
1515743400,"13769.8","13769.8","13762.2","13763.4","4.0893585"
1515743460,"13763.4","13763.4","13680.3","13701.9","6.7131925"
1515743520,"13691.2","13727","13691.2","13719.6","7.841687"
1515743580,"13719.6","13734.6","13692.7","13720.1","10.0235195"
1515743640,"13697.6","13730.5","13697.6","13719.6","3.06308949"
1515743700,"13719.6","13739.8","13695.8","13720.6","5.089782"
1515743760,"13720.6","13720.6","13698.1","13698.1","3.36785199"
1515743820,"13698.1","13698.1","13642.3","13642.3","3.95821049"
1515743880,"13642.3","13674.8","13642.3","13674","2.277568"
1515743940,"13674","13674.8","13674","13674.8","1.943864"
1515744000,"13674.8","13674.8","13669.4","13669.4","2.80919849"
1515744060,"13669.4","13674.8","13665.3","13665.4","4.39204099"
1515744120,"13665.4","13665.4","13664.4","13665.3","2.030646"
1515744180,"13665.3","13665.3","13642.3","13651","4.04465949"
1515744240,"13651","13653.2","13594.4","13609.4","17.372771"
1515744300,"13608.7","13609.4","13591","13591","4.8471185"
1515744360,"13591","13591","13543.2","13543.2","5.3163475"
1515744420,"13543.2","13585.3","13533.3","13585.3","9.5174035"
1515744480,"13585.3","13585.3","13585.3","13585.3","1.748673"
1515744540,"13585.3","13623.4","13585.3","13610.1","10.2294825"
1515744600,"13610.1","13610.1","13587.2","13587.2","8.40089899"
1515744660,"13587.2","13587.2","13541.9","13541.9","1.72504199"
1515744720,"13541.9","13547.8","13517.3","13547.8","6.26343199"
1515744780,"13547.8","13547.8","13517.4","13517.4","2.337972"
1515744840,"13517.4","13581.5","13517.4","13578.7","13.3890855"
1515744900,"13578.7","13578.7","13578.7","13578.7","2.37108049"
1515744960,"13578.7","13589.4","13578.7","13582.8","4.0970155"
1515745020,"13582.8","13603.6","13582.8","13593.4","6.56129899"
1515745080,"13593.4","13603.6","13593.4","13594.6","8.02112949"
1515745140,"13594.6","13594.6","13563.4","13581.2","2.3135335"
1515745200,"13567.5","13567.5","13530.7","13557.1","3.92948349"
1515745260,"13557.1","13581.2","13557.1","13581.2","6.716012"
1515745320,"13581.2","13581.2","13567.8","13567.8","3.93993999"
1515745380,"13567.8","13567.8","13567.8","13567.8","3.17914649"
1515745440,"13567.8","13567.8","13546","13549.7","7.9352815"
1515745500,"13549.7","13555.6","13526.9","13534.7","9.64457399"
1515745560,"13534.7","13534.7","13498.8","13509.1","2.92769799"
1515745620,"13499.1","13526.3","13491","13502.9","6.792238"
1515745680,"13502.9","13513.7","13502.9","13513.7","4.93578199"
1515745740,"13513.7","13513.7","13513.7","13513.7","1.13486999"
1515745800,"13513.7","13524.5","13513.7","13524.5","9.68803099"
1515745860,"13524.5","13547.7","13519.1","13519.1","9.6041145"
1515745920,"13513.7","13530.2","13513.7","13530.2","3.7483425"
1515745980,"13530.2","13554.1","13530.2","13553.8","5.640742"
1515746040,"13553.8","13590.4","13553.8","13563.3","6.5366435"
1515746100,"13563.3","13576.8","13563.3","13576.7","10.2713875"
1515746160,"13576.7","13576.7","13548.9","13548.9","17.192717"
1515746220,"13548.9","13553.8","13491","13553.8","8.513138"
1515746280,"13553.8","13553.8","13553.8","13553.8","2.9758285"
1515746340,"13553.8","13566.8","13553.8","13566.5","6.85139199"
1515746400,"13566.5","13580.5","13566.5","13580.4","10.81045949"
1515746460,"13580.5","13590.5","13580.4","13590.5","6.01128749"
1515746520,"13590.4","13610.5","13590.4","13610.4","6.69732149"
1515746580,"13610.5","13650.4","13610.5","13642.3","5.78120449"
1515746640,"13642.3","13642.3","13609.9","13609.9","8.15804499"
1515746700,"13609.9","13617.9","13599","13599","4.77631199"
1515746760,"13599","13629.1","13599","13629.1","6.98538449"
1515746820,"13629.1","13629.1","13608.2","13618.2","2.5375235"
1515746880,"13610.5","13610.5","13590.5","13590.5","1.27813149"
1515746940,"13590.5","13591.9","13578.8","13591.9","2.872084"
1515747000,"13591.9","13602.7","13591.9","13602.7","3.100172"
1515747060,"13602.7","13632.3","13602.7","13632.3","3.612045"
1515747120,"13632.3","13632.3","13632.3","13632.3","1.471605"
1515747180,"13632.3","13632.3","13621.8","13621.8","2.72963599"
1515747240,"13621.8","13632.3","13611.6","13622.4","11.358162"
1515747300,"13622.4","13622.4","13609","13609","3.372126"
1515747360,"13609","13609","13578.6","13578.6","2.649516"
1515747420,"13578.6","13578.6","13570","13576.8","1.3997895"
1515747480,"13576.8","13578.6","13570","13576.9","1.49937299"
1515747540,"13578.6","13609.1","13576.8","13576.8","10.49482749"
1515747600,"13576.8","13576.8","13570","13570","1.64571099"
1515747660,"13570","13570","13565","13565","1.53991349"
1515747720,"13565","13565","13554.6","13554.6","1.33255399"
1515747780,"13554.6","13554.6","13554.6","13554.6","3.791305"
1515747840,"13554.6","13560.8","13554.6","13560.8","6.29328849"
1515747900,"13560.8","13610.6","13560.8","13598.7","3.56387449"
1515747960,"13588","13588","13557.7","13557.7","6.3949245"
1515748020,"13557.7","13557.7","13557.7","13557.7","0.34757349"
1515748080,"13557.7","13557.7","13556.2","13556.2","0.651884"
1515748140,"13420","13554.7","13420","13506.3","4.86327259"
1515748200,"13506.3","13506.3","13470","13470","5.446372"
1515748260,"13470","13470","13408","13411.3","3.3923045"
1515748320,"13411.3","13411.3","13395.5","13409.9","11.629224"
1515748380,"13409.9","13455.4","13395.5","13395.5","11.78758849"
1515748440,"13407.1","13419.4","13395.5","13419.4","10.718673"
1515748500,"13419.3","13419.4","13384.2","13384.2","11.5026655"
1515748560,"13384.8","13384.8","13345.9","13345.9","5.0263055"
1515748620,"13345.9","13395.5","13334","13395.5","8.44559574"
1515748680,"13395.5","13408.5","13395.5","13405.9","4.0859835"
1515748740,"13405.9","13447.8","13405.9","13447.8","2.320052"
1515748800,"13447.8","13475.8","13447.8","13474.3","4.8762605"
1515748860,"13475.7","13486.3","13475.7","13485.8","3.38123249"
1515748920,"13485.8","13486.4","13485.8","13486.4","2.5092605"
1515748980,"13485.8","13486.4","13475.9","13486","6.607756"
1515749040,"13486","13486","13486","13486","1.1094455"
1515749100,"13486","13513.7","13486","13512.6","4.95121999"
1515749160,"13504.9","13504.9","13427.4","13427.4","2.8909185"
1515749220,"13427.4","13445.2","13427.4","13444.6","3.70721249"
1515749280,"13456.8","13459.2","13445.2","13456.8","0.456188"
1515749340,"13456.8","13485.8","13450.9","13471.1","2.4837365"
1515749400,"13471.1","13471.1","13436.2","13436.2","3.03792549"
1515749460,"13436.2","13455.2","13434.1","13455","4.97115599"
1515749520,"13455.1","13485.8","13455","13485.8","5.0860385"
1515749580,"13470.8","13485.8","13470","13485.8","4.881394"
1515749640,"13485.8","13502.5","13485.8","13502.5","5.2363555"
1515749700,"13504.9","13513.7","13491.9","13493.6","7.549644"
1515749760,"13493.6","13513.7","13493.6","13501.9","3.337356"
1515749820,"13501.9","13501.9","13470.6","13470.6","2.4043325"
1515749880,"13470.6","13470.6","13470.6","13470.6","0.546172"
1515749940,"13470.6","13491.6","13470.6","13481","3.82829699"
1515750000,"13481","13481","13458.2","13459.7","5.30655449"
1515750060,"13459.7","13479","13459.7","13467.8","5.207323"
1515750120,"13467.8","13467.8","13453.8","13466.2","6.6552445"
1515750180,"13466.2","13496.3","13453.8","13479.1","12.24008199"
1515750240,"13478.3","13495.8","13476.1","13495.8","3.831267"
1515750300,"13501.9","13501.9","13485.4","13485.4","3.960135"
1515750360,"13485.4","13485.4","13436.8","13485.4","2.01605"
1515750420,"13485.4","13485.4","13485.4","13485.4","1.013214"
1515750480,"13485.4","13485.4","13461.2","13461.2","3.509863"
1515750540,"13461.2","13473.2","13461.2","13473.2","2.9844595"
1515750600,"13477.4","13499.1","13473.8","13499.1","2.710121"
1515750660,"13499.1","13499.1","13473.8","13498.7","5.7288225"
1515750720,"13498.7","13507.2","13498.7","13507.2","2.9655105"
1515750780,"13507.8","13527.8","13507.8","13527.8","8.872922"
1515750840,"13527.8","13527.8","13527.8","13527.8","3.49114899"
1515750900,"13527.8","13527.8","13508","13508","11.783206"
1515750960,"13507.8","13518","13506.5","13518","5.5053435"
1515751020,"13518","13518","13498.8","13498.8","5.06839649"
1515751080,"13498.8","13498.9","13474.4","13474.4","6.19700749"
1515751140,"13474.4","13479.6","13474.4","13479.6","5.7296165"
1515751200,"13479.6","13512.9","13479.6","13512.9","9.760643"
1515751260,"13512.9","13514.7","13512.9","13512.9","3.077425"
1515751320,"13512.9","13519.9","13512.9","13519.9","3.45885299"
1515751380,"13519.9","13527.8","13514.9","13514.9","7.90932099"
1515751440,"13512.9","13514.9","13501.5","13514.9","10.10589249"
1515751500,"13514.9","13551","13514.9","13551","8.865731"
1515751560,"13554.6","13571.6","13554.6","13562.9","7.4986915"
1515751620,"13562.9","13580.3","13561.9","13580.3","11.24287549"
1515751680,"13580.3","13589","13580.3","13587.3","10.6975585"
1515751740,"13587.4","13587.4","13555.8","13561.5","6.9465285"
1515751800,"13561.5","13597.9","13546.9","13587.9","5.9122095"
1515751860,"13587.9","13589.2","13587.9","13589.2","3.20865849"
1515751920,"13589.2","13597.9","13589.2","13596.9","3.7158355"
1515751980,"13597.9","13598","13597.9","13598","1.366744"
1515752040,"13598","13657.3","13598","13654.9","3.05427449"
1515752100,"13654.9","13699.1","13654.9","13675.2","5.0928605"
1515752160,"13675.2","13730.2","13675.2","13727.6","4.070136"
1515752220,"13730.2","13867","13730.2","13849.4","14.85714849"
1515752280,"13856","13926.2","13849.4","13920","17.84961799"
1515752340,"13926.1","13926.1","13882.4","13887.8","14.089867"
1515752400,"13887.8","13932.9","13887.8","13932.9","5.90853149"
1515752460,"13932.9","13933","13880.6","13880.6","8.26004699"
1515752520,"13898","13898","13821.5","13840.5","12.08133099"
1515752580,"13840.5","13875.2","13811.6","13875.2","11.37736299"
1515752640,"13875.2","13891.6","13875.2","13891.6","4.2175935"
1515752700,"13891.6","13891.6","13838.1","13882.4","7.416977"
1515752760,"13885.1","13925","13875.8","13925","13.68118049"
1515752820,"13925","13955","13925","13946.3","13.02689799"
1515752880,"13946.3","13946.4","13891.6","13912.7","19.25177899"
1515752940,"13912.7","13912.7","13831.3","13845.6","12.42781099"
1515753000,"13845.6","13891.4","13845.6","13887.7","10.61221099"
1515753060,"13866.9","13868.7","13840.2","13864.3","3.1488245"
1515753120,"13865.1","13891.4","13840.6","13879.3","8.4662095"
1515753180,"13879.3","13879.3","13829.1","13848.5","6.8115505"
1515753240,"13831.5","13844.1","13829.1","13844.1","2.2587355"
1515753300,"13844.1","13844.1","13844.1","13844.1","4.384799"
1515753360,"13829.5","13857.8","13807.3","13857.8","14.36170799"
1515753420,"13857.8","13861.4","13817.6","13817.6","6.88825799"
1515753480,"13817.6","13817.6","13788","13817.6","3.249052"
1515753540,"13817.6","13817.6","13817.6","13817.6","3.10990999"
1515753600,"13817.6","13817.6","13774.5","13803.3","6.51454849"
1515753660,"13803.3","13803.5","13803.3","13803.3","3.20465499"
1515753720,"13803.3","13813","13792.3","13792.3","5.44798799"
1515753780,"13803.3","13803.3","13739.1","13739.1","20.72227199"
1515753840,"13739.1","13759.6","13723.5","13750.6","6.740645"
1515753900,"13759.6","13781.1","13756.3","13781.1","10.3731445"
1515753960,"13781.1","13816.4","13781.1","13816.4","4.54677449"
1515754020,"13816.4","13854.7","13815.8","13830.2","13.16301449"
1515754080,"13830.2","13839","13820.2","13839","6.3380805"
1515754140,"13851.2","13873.2","13839","13871.3","4.28373749"
1515754200,"13873.2","13896.9","13873.2","13895","3.9512485"
1515754260,"13895","13895","13864.9","13868","4.68232949"
1515754320,"13868","13868","13852.7","13852.7","4.1624375"
1515754380,"13868","13896.1","13852.7","13894.3","4.610212"
1515754440,"13894.3","13894.3","13843.9","13855.5","5.8837255"
1515754500,"13855.5","13855.5","13839","13846.2","3.426821"
1515754560,"13843.9","13876","13819.2","13876","9.28464949"
1515754620,"13874.4","13876","13874.4","13876","4.57811049"
1515754680,"13876","13919.4","13876","13906.6","5.611214"
1515754740,"13906.6","13929","13906.6","13908.2","5.884761"
1515754800,"13906.6","13914.9","13882.5","13894.1","6.457071"
1515754860,"13894.1","13894.1","13871.6","13871.6","2.199372"
1515754920,"13871.6","13871.6","13866.3","13866.3","1.238885"
1515754980,"13866.3","13880.6","13863.9","13879.3","5.814435"
1515755040,"13880.6","13880.6","13838.6","13851.5","6.14957949"
1515755100,"13866.3","13866.3","13853.8","13855.1","6.59293699"
1515755160,"13868.9","13894.1","13833.3","13865.2","5.59337249"
1515755220,"13865.2","13865.2","13834.8","13849.3","5.4759535"
1515755280,"13849.3","13866","13849.3","13860.5","6.46772549"
1515755340,"13860.5","13877","13821.4","13821.8","7.86001799"
1515755400,"13849","13856","13819.2","13840","6.50474199"
1515755460,"13840","13853.9","13840","13853.9","6.042409"
1515755520,"13853.9","13894.1","13853.9","13876.2","8.8468345"
1515755580,"13876.2","13915.3","13876.2","13907.4","2.865853"
1515755640,"13907.4","13919.2","13876.1","13893.7","11.23125899"
1515755700,"13893.7","13893.7","13878","13878","1.30200649"
1515755760,"13878","13908.8","13878","13908.8","3.6005435"
1515755820,"13908.8","13950.5","13908.8","13950.5","17.423147"
1515755880,"13950.5","14062.9","13950.5","14015.2","11.37691799"
1515755940,"14033","14033","14001.2","14001.2","7.43714999"
1515756000,"14001.2","14005.7","13990.3","14005.7","7.5210615"
1515756060,"14005.7","14019.8","14005.7","14005.7","13.225017"
1515756120,"13999.5","13999.5","13976.9","13992.6","9.48150449"
1515756180,"13980.4","13980.4","13915.3","13947.5","14.94035"
1515756240,"13942.2","13947.5","13889.1","13889.1","9.397448"
1515756300,"13889.1","13906.1","13866","13904.8","18.4541085"
1515756360,"13906.1","13906.1","13854.8","13858.9","18.9682905"
1515756420,"13858.9","13872.3","13853.9","13871.5","26.678609"
1515756480,"13865.1","13906.1","13865","13905.4","8.61630849"
1515756540,"13905.4","13905.4","13851.5","13869.3","9.6950505"
1515756600,"13869.3","13892.3","13851","13859.3","5.28959949"
1515756660,"13859.3","13892.5","13859.3","13887.4","7.99635749"
1515756720,"13887.4","13887.4","13840.8","13840.8","4.754084"
1515756780,"13851","13851","13819.5","13827.2","9.66294899"
1515756840,"13827.2","13827.2","13819.5","13819.5","3.83073299"
1515756900,"13819.5","13859.3","13819.5","13859.3","13.9181085"
1515756960,"13859.3","13859.3","13817.6","13817.6","9.08281149"
1515757020,"13817.6","13869.5","13817.6","13869.5","7.0092395"
1515757080,"13869.5","13887.9","13861.2","13887.7","9.692957"
1515757140,"13887.7","13887.7","13872.3","13872.3","4.513586"
1515757200,"13872.3","13872.3","13839.9","13839.9","2.75632399"
1515757260,"13839.9","13875.3","13839.9","13860.3","3.09081899"
1515757320,"13862","13875.3","13846.9","13875.3","7.79990199"
1515757380,"13875.3","13910.7","13875.3","13910.7","9.93879"
1515757440,"13910.7","13960","13910.7","13959.9","20.89461549"
1515757500,"13959.3","13959.3","13937","13950.8","14.76423699"
1515757560,"13942.3","13956.1","13941","13941.3","14.507255"
1515757620,"13941.3","13941.6","13905","13905","8.01898799"
1515757680,"13905","13905","13880.8","13905","16.20863349"
1515757740,"13905","13905","13877.6","13877.6","13.21413199"
1515757800,"13877.6","13904.4","13877.6","13887.4","4.14139949"
